position,track name,artist,streams,region,date,spotify_id
NA,NA,NA,NA,cy,2017-02-17,NA
position,track name,artist,streams,region,date,spotify_id
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
NA,NA,NA,NA,cy,2017-02-24,NA
position,track name,artist,streams,region,date,spotify_id
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
NA,NA,NA,NA,cy,2017-03-03,NA
position,track name,artist,streams,region,date,spotify_id
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
NA,NA,NA,NA,cy,2017-03-10,NA
